Changed Files (Full Path),Oldest Update Date,Oldest Commit Hash,Newest Update Date,Newest Commit Hash,Commit Count
curriculum/challenges/english/25-front-end-development/lecture-working-with-numbers-booleans-and-the-math-object/673271884bf678d8b9c64f56.md,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,2024-12-23 08:49:56 +0100,5b89dec4110a9896e48b76d2ae972d146bc1c302,2
curriculum/challenges/english/25-front-end-development/lab-quiz-game/66f17db06803d11a1bd19a20.md,2024-12-22 23:38:31 -0800,4025aba7a313da983e4fb18466e1145deb5e983e,2024-12-22 23:38:31 -0800,4025aba7a313da983e4fb18466e1145deb5e983e,1
curriculum/challenges/english/25-front-end-development/workshop-storytelling-app/671fafbae959c048d82bac8d.md,2024-12-22 20:43:43 +0100,4401effea3fe6354ca83a29feb2d3eab633aa5cf,2024-12-22 20:43:43 +0100,4401effea3fe6354ca83a29feb2d3eab633aa5cf,1
curriculum/challenges/english/25-front-end-development/lab-factorial-calculator/66c07238b01053abaf812065.md,2024-12-22 18:36:35 +0000,6187e3c0e3aa1e78ac925f95db4136e2b7daed72,2024-12-22 18:36:35 +0000,6187e3c0e3aa1e78ac925f95db4136e2b7daed72,1
curriculum/challenges/english/25-front-end-development/workshop-shopping-list/66c742d045c9fc2e09fa64b1.md,2024-12-22 12:16:44 -0600,53c107a5dde2a39d7299a63fb2d356af75d3a55a,2024-12-22 12:16:44 -0600,53c107a5dde2a39d7299a63fb2d356af75d3a55a,1
curriculum/challenges/english/25-front-end-development/lecture-user-centered-design/672bafe4ef812b78696b0e27.md,2024-12-22 10:12:15 -0800,2d135c548c881f0dd66350109ce9185e0dba8eac,2024-12-22 10:12:15 -0800,2d135c548c881f0dd66350109ce9185e0dba8eac,1
curriculum/challenges/english/25-front-end-development/lecture-user-centered-design/672baffc684be178dd02fa06.md,2024-12-22 10:12:15 -0800,2d135c548c881f0dd66350109ce9185e0dba8eac,2024-12-22 10:12:15 -0800,2d135c548c881f0dd66350109ce9185e0dba8eac,1
curriculum/challenges/english/25-front-end-development/lecture-user-centered-design/672bb009952c7a7904a750cb.md,2024-12-22 10:12:15 -0800,2d135c548c881f0dd66350109ce9185e0dba8eac,2024-12-22 10:12:15 -0800,2d135c548c881f0dd66350109ce9185e0dba8eac,1
curriculum/challenges/english/25-front-end-development/lecture-user-interface-design-fundamentals/672baad7bbc4f86762ca173e.md,2024-12-22 10:12:15 -0800,2d135c548c881f0dd66350109ce9185e0dba8eac,2024-12-22 10:12:15 -0800,2d135c548c881f0dd66350109ce9185e0dba8eac,1
curriculum/challenges/english/25-front-end-development/quiz-design-fundamentals/66ed901ff45ce3ece4053eba.md,2024-12-22 10:12:15 -0800,2d135c548c881f0dd66350109ce9185e0dba8eac,2024-12-22 10:12:15 -0800,2d135c548c881f0dd66350109ce9185e0dba8eac,1
curriculum/challenges/english/25-front-end-development/lab-inventory-management-program/66d75dd0aa65a71600dc669b.md,2024-12-22 11:49:00 -0600,19c96a8fd21e56d695dfdd526a7b08fdc5c245a0,2024-12-22 11:49:00 -0600,19c96a8fd21e56d695dfdd526a7b08fdc5c245a0,1
curriculum/challenges/english/25-front-end-development/lab-password-generator/66f53dc2c5bd6a11d6c3282f.md,2024-12-22 18:40:20 +0100,8a69d994a7eb082f6c6d64186eca8ec63a3d8639,2024-12-22 18:40:20 +0100,8a69d994a7eb082f6c6d64186eca8ec63a3d8639,1
curriculum/challenges/english/25-front-end-development/lecture-debugging-techniques/6733befb703ca6361da3755b.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 18:26:26 +0100,77ea3223c685d4b229640d5266e4347e34be15d9,2
curriculum/challenges/english/25-front-end-development/lecture-debugging-techniques/6733aa9b006d29f4d11307a5.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-debugging-techniques/6733bec70d86e13522e98a4f.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-debugging-techniques/6733becf4b0c353553b9bfa4.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-debugging-techniques/6733bee844600f35c05b8264.md,2024-12-21 21:08:13 +0100,e032c900f7eb1fdb3cfe24962311ac1cc230e54f,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2
curriculum/challenges/english/25-front-end-development/lecture-the-var-keyword-and-hoisting/67329fbcfaf5ff5cdaa38a42.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-the-var-keyword-and-hoisting/67335f45489c5a11b71d0ed5.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-computer-internet-and-tooling-basics/672aa578a2129554d4675049.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-computer-internet-and-tooling-basics/672ab82c1a9bbd0e3aabc39d.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-computer-internet-and-tooling-basics/672ab83c4297910eade53c2e.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-computer-internet-and-tooling-basics/672ab849aa1ef70eefd29364.md,2024-12-12 18:53:21 +0100,4b4aa2b8069cea3b23971fcfd12b09a69d58fb9d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,3
curriculum/challenges/english/25-front-end-development/lecture-understanding-computer-internet-and-tooling-basics/672ab8573f32480f192aaae1.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-core-javascript-fundamentals/67329f9e9eb84e5c6a5e4366.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-core-javascript-fundamentals/6732c68f4520d160584a6fd2.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-core-javascript-fundamentals/6732c69d82814160951b1aa7.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-core-javascript-fundamentals/6732c6ba2ea42b610b9f9ce1.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-core-javascript-fundamentals/6732c6c72d3738614e1230a2.md,2024-12-21 21:02:14 +0100,54172171d54deb1d02cb5a81e5cb1678b94fa0b7,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2
curriculum/challenges/english/25-front-end-development/lecture-understanding-core-javascript-fundamentals/6732c6d4dec34c61850a1276.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-core-javascript-fundamentals/6732c6e281c14a61c4858361.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-form-validation/6733aae9d25004f60d1e86f2.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-form-validation/6733d3a33abdd27cd562bdf2.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-form-validation/6733d3ab69e94b7df7ee91b0.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-modules-imports-and-exports/67329fd6ad99c75d4a4b74e4.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-recursion-and-the-call-stack/6733b02d1e556005a544c5e3.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-common-string-methods/672d266034b5242126271995.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2
curriculum/challenges/english/25-front-end-development/lecture-working-with-functions/672d269da46786225e3fe3fd.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-functions/673284d5e52ef81a2169b097.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-functions/673284e7244c0c1a649121b9.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-higher-order-functions-and-callbacks/67329ffd75010f5ddeb4ea13.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-higher-order-functions-and-callbacks/67336296a3c1591da81856c2.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-higher-order-functions-and-callbacks/673362a34edda41dedf87623.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-higher-order-functions-and-callbacks/673362b3f763ae1e38e17df7.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-higher-order-functions-and-callbacks/673362be2f70c21e65bc5459.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-higher-order-functions-and-callbacks/673362cbb475e21eab726506.md,2024-12-21 09:23:52 +0000,2563c61b2eab703210db99327f6ec33cff8d2965,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2
curriculum/challenges/english/25-front-end-development/lecture-working-with-higher-order-functions-and-callbacks/673362d7f94d551edb532d24.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-higher-order-functions-and-callbacks/673362e43d57b51f1ad2d466.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-maps-and-sets/6733ab269b378bf724c9ac71.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-maps-and-sets/6733dd694f91d61a5272b4ac.md,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,2024-12-22 09:21:09 -0800,a57ac33bb14818bdad09810572e7d2dc87beb72d,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-asynchronous-programming/6733b072bd8f5b06ccdbd9e2.md,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-asynchronous-programming/67340798c2c1776709d8a5fe.md,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-asynchronous-programming/673407a223891b6734563c89.md,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-asynchronous-programming/673407be6af21d6766ed4b96.md,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-asynchronous-programming/673407ca21117a67cf9521ca.md,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-asynchronous-programming/673407d56c3dce67fa97969b.md,2024-12-22 02:08:02 -0800,09ab0f0568ebceda912683b64aafa625911e1c8c,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,2
curriculum/challenges/english/25-front-end-development/lecture-understanding-asynchronous-programming/673407e02bcf0d682b9a49a9.md,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-asynchronous-programming/673407eb10ca9d68634e81d9.md,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-how-to-work-with-classes-in-javascript/6733affc29df1304e2c97e88.md,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-how-to-work-with-classes-in-javascript/673403ca2bb16658309e3632.md,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-how-to-work-with-classes-in-javascript/673403d2aa52d8586a14a269.md,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-how-to-work-with-classes-in-javascript/673403dbf5c9835898632c84.md,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-dates/6733aafb9c0802f66cc1e056.md,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,2024-12-22 12:10:26 +0100,0f443d933cb1aa3f005313e9e230f69564690a05,2
curriculum/challenges/english/25-front-end-development/lecture-working-with-dates/6733d608654c17868e01c0a2.md,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,2024-12-22 08:23:25 -0600,9d1c5888ac6d570f688565dc23a1379b5b405ff1,1
api/src/routes/public/certificate.test.ts,2024-12-22 13:44:28 +0530,21081a405a72d32d8606b3bf694935a603f5e693,2024-12-22 13:44:28 +0530,21081a405a72d32d8606b3bf694935a603f5e693,1
api/src/schemas/certificate/cert-slug.ts,2024-12-22 13:44:28 +0530,21081a405a72d32d8606b3bf694935a603f5e693,2024-12-22 13:44:28 +0530,21081a405a72d32d8606b3bf694935a603f5e693,1
curriculum/challenges/english/15-javascript-algorithms-and-data-structures-22/learn-localstorage-by-building-a-todo-app/64fad9cd2eeb1e7ca2ca8c8b.md,2024-12-22 08:44:02 +0100,4db4c545163e8cf8c5ae5e8cf0427ce803cbb4c4,2024-12-22 08:44:02 +0100,4db4c545163e8cf8c5ae5e8cf0427ce803cbb4c4,1
curriculum/challenges/english/25-front-end-development/workshop-todo-app/64fad9cd2eeb1e7ca2ca8c8b.md,2024-12-22 08:44:02 +0100,4db4c545163e8cf8c5ae5e8cf0427ce803cbb4c4,2024-12-22 08:44:02 +0100,4db4c545163e8cf8c5ae5e8cf0427ce803cbb4c4,1
client/src/templates/Introduction/components/block.tsx,2024-12-02 12:26:26 -0800,3d95bd99289747c76cf4a9f1b627ea3e1bf759dd,2024-12-21 18:05:37 -0800,eddfc4c1fd68f384c83457666db83154ba2df76d,3
client/src/templates/Introduction/intro.css,2024-12-21 18:05:37 -0800,eddfc4c1fd68f384c83457666db83154ba2df76d,2024-12-21 18:05:37 -0800,eddfc4c1fd68f384c83457666db83154ba2df76d,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-comparisons-and-conditionals/672d26917a8ab3220c038a42.md,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,1
curriculum/challenges/english/25-front-end-development/lecture-understanding-comparisons-and-conditionals/673282bea35dbf129efb63d6.md,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-numbers-and-common-number-methods/672d26809d388621ad1ecd43.md,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-numbers-and-common-number-methods/6732808f3221720adc833e81.md,2024-12-21 11:43:00 +0000,06bd42e97ee81bd2502b4727d979b487e319a945,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,2
curriculum/challenges/english/25-front-end-development/lecture-working-with-numbers-and-common-number-methods/673280a1c29d0a0b17316e56.md,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-numbers-booleans-and-the-math-object/672d266e014ef8216df987d2.md,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-numbers-booleans-and-the-math-object/6732719e2e3ad4d947410b65.md,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-numbers-booleans-and-the-math-object/673271a8998ddfd97578d095.md,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-numbers-booleans-and-the-math-object/673271b4213033d9b661c70e.md,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-numbers-booleans-and-the-math-object/673271c7581a27d9dd78f6d6.md,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-numbers-booleans-and-the-math-object/673271dffbc34fda31da9515.md,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-numbers-booleans-and-the-math-object/673271e8e3d43bda89f723b3.md,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-numbers-booleans-and-the-math-object/673271f39f124ddac28866d5.md,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-numbers-booleans-and-the-math-object/673271fd11d063daf0cf8d20.md,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-numbers-booleans-and-the-math-object/6732720e95f6a0db526a2e4d.md,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,1
curriculum/challenges/english/25-front-end-development/lecture-working-with-numbers-booleans-and-the-math-object/67327217e70ee0db7913b255.md,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,2024-12-22 01:09:48 +0000,da36fe96f172592fa27dec41af125d9c9819a9c5,1
curriculum/challenges/english/25-front-end-development/quiz-css-relative-and-absolute-units/66ed9009f45ce3ece4053eb7.md,2024-12-21 18:24:31 -0600,049a6c82c1caab68c675f2b55b52f9f5bdf8f48d,2024-12-21 18:24:31 -0600,049a6c82c1caab68c675f2b55b52f9f5bdf8f48d,1
curriculum/challenges/_meta/lecture-working-with-strings-in-javascript/meta.json,2024-12-21 18:21:08 +0500,1df0e61091596a5d16377d15a252c1d34ccf653c,2024-12-21 18:21:08 +0500,1df0e61091596a5d16377d15a252c1d34ccf653c,1
curriculum/challenges/english/25-front-end-development/lecture-introduction-to-javascript/672d26385dbe73203c4dac81.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-21 18:21:08 +0500,1df0e61091596a5d16377d15a252c1d34ccf653c,2
curriculum/challenges/english/25-front-end-development/lecture-introduction-to-javascript/672d497cb1a1675e47bf7ea1.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-21 18:21:08 +0500,1df0e61091596a5d16377d15a252c1d34ccf653c,2
curriculum/challenges/english/25-front-end-development/lecture-introduction-to-javascript/672d49c4e899345f5b33c24c.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-21 18:21:08 +0500,1df0e61091596a5d16377d15a252c1d34ccf653c,2
curriculum/challenges/english/25-front-end-development/lecture-working-with-data-types/6732518a8627876f4fcd18a4.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-21 18:21:08 +0500,1df0e61091596a5d16377d15a252c1d34ccf653c,2
curriculum/challenges/english/25-front-end-development/lecture-working-with-strings-in-javascript/672d2654f78cbf20e0ba4501.md,2024-12-18 07:59:17 -0800,433b9e3d335e0f28bc08e51025a89aaa5fb7488a,2024-12-21 18:21:08 +0500,1df0e61091596a5d16377d15a252c1d34ccf653c,2
curriculum/challenges/english/25-front-end-development/quiz-javascript-strings/66edc31c44f1b9c1d5c5ebca.md,2024-12-17 16:50:12 +0100,bd9176b24cb95b0a7b40a97b09409fb7d1115a0f,2024-12-21 18:21:08 +0500,1df0e61091596a5d16377d15a252c1d34ccf653c,4
curriculum/challenges/english/25-front-end-development/quiz-javascript-variables-and-data-types/66edc25ae5ea80bf6f785552.md,2024-12-21 18:21:08 +0500,1df0e61091596a5d16377d15a252c1d34ccf653c,2024-12-21 18:21:08 +0500,1df0e61091596a5d16377d15a252c1d34ccf653c,1
curriculum/challenges/english/25-front-end-development/review-javascript-variables-and-data-types/6723be264695fb7e619fe1fa.md,2024-12-21 18:21:08 +0500,1df0e61091596a5d16377d15a252c1d34ccf653c,2024-12-21 18:21:08 +0500,1df0e61091596a5d16377d15a252c1d34ccf653c,1
curriculum/challenges/english/25-front-end-development/lab-date-conversion/66f686b8ebdb982fa8e14330.md,2024-12-21 13:56:33 +0100,67e63b5fd2f9ed886d2c51cc91ed2b88d96586e4,2024-12-21 13:56:33 +0100,67e63b5fd2f9ed886d2c51cc91ed2b88d96586e4,1
